Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,plz_ok,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
2573273,2025-11-20,in_dlv_2025,FR,72230,72230,True,0.0,0.0,33.496,0.0,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,True,0.0,0.0,79.21,0.0,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,24.74,0.0,11.6742,0.2334,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.72,0.0,0.8112,0.0162,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,True,0.0,0.0,148.2343,2.9681,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,True,0.0,0.0,28.4902,0.5705,0.0,t_zero
4251013511,2025-11-20,in_dlv_2025,CH,3550,3550,True,390.37,0.0,159.04,3.18,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,FR,66000,66000,True,0.0,0.0,29.8599,0.5972,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,CY,2033,2033,False,259.3,0.0,307.6229,0.0,0.0,no_dlv
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.27,0.0,0.5992,0.012,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.18,0.0,0.5567,0.0111,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,267.4,0.0,126.1768,2.5229,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,6.6,0.0,3.1145,0.0623,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,50.0,0.0,23.5936,0.4718,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,IT,33033,33033,True,67.72,0.0,44.96,0.9,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,IT,40128,40128,True,227.0,0.0,131.94,2.64,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,3.29,0.0,1.5526,0.031,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,358.0,0.0,168.9283,3.3778,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,9.39,0.0,4.4305,0.0886,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,93.0,0.0,43.8836,0.8775,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,34.9,0.0,16.4682,0.3293,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,4.05,0.0,1.9109,0.0382,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,11.29,0.0,5.3277,0.1065,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,FR,66000,66000,True,152.0,0.0,189.112,3.7825,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,IT,38068,38068,True,61.23,0.0,44.96,0.9,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,IT,19037,19037,True,42.6,0.0,53.87,1.08,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,4.25,0.0,2.0054,0.0401,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.26,0.0,0.5941,0.0119,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.47,0.0,0.2222,0.0044,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,342.0,0.0,161.3782,3.2268,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.48,0.0,0.698,0.014,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,GB,WS13 8SY,WS138SY,True,45.7,0.0,21.5643,0.4312,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,AT,4020,4020,True,12.0,0.0,12.0827,0.2406,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,ES,30009,30009,True,144.0,0.0,137.28,2.75,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,ES,08401,08401,True,446.0,0.0,170.0,3.4,0.0,beurteilbar
4251020550,2025-11-20,in_dlv_2025,FR,72230,72230,True,0.0,0.0,528.2973,7.05,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,38068,38068,True,37.13,0.0,44.96,0.9,0.0,beurteilbar
2573273,2025-11-20,in_dlv_2025,IT,39100,39100,True,319.0,0.0,94.96,1.9,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,9.0024,0.1801,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,24.9283,0.4987,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,6.1765,0.1236,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,2.6103,0.0522,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,4.5654,0.0913,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,171.5448,3.4318,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,4900,4900,True,21.32,0.0,24.9646,0.5016,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,3661,3661,True,2.8,0.0,1.8069,0.0363,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,3661,3661,True,83.0,0.0,53.5616,1.0755,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,4900,4900,True,0.84,0.0,0.9836,0.0198,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,5436,5436,True,195.0,0.0,78.18,1.56,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,4075,4075,True,0.0,0.0,58.06,1.16,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,True,0.0,0.0,12.0051,0.2398,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,570 22,57022,False,1794.4,0.0,711.54,14.23,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.4833,0.0096,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.7753,0.0154,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,IT,51013,51013,True,125.0,0.0,87.96,1.76,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,5.1015,0.1021,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,62.0907,1.2421,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.0647,0.0013,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,True,0.0,0.0,184.8781,3.6985,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,9445,9445,True,107.0,0.0,50.1373,1.0009,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,1470,1470,True,0.85,0.0,1.6757,0.0334,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,9445,9445,True,9.28,0.0,4.3483,0.0868,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,False,395.9,0.0,227.04,4.54,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,FR,59273,59273,True,6411.15,0.0,1784.07,0.0,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,IT,16151,16151,True,0.0,0.0,112.2429,2.2459,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,14.5875,0.2918,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.3384,0.0268,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.3384,0.0268,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,4900,4900,True,1.59,0.0,1.8618,0.0374,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,1470,1470,True,30.95,0.0,61.0143,1.2166,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,ES,07500,07500,True,52.25,0.0,103.34,2.07,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,ES,08830,08830,True,229.0,0.0,117.794,0.0,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,57600,57600,True,0.0,0.0,75.7,1.51,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,IT,12032,12032,True,24.0,0.0,53.87,1.08,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,True,0.0,0.0,65.2463,1.3048,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.6177,0.0324,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.0038,0.0201,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,305.9048,6.1197,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,5737,5737,True,189.0,0.0,78.18,1.56,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,4900,4900,True,20.51,0.0,24.0162,0.4825,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,8304,8304,True,4.4,0.0,4.3202,0.0866,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,9445,9445,True,74.0,0.0,34.6744,0.6922,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,8304,8304,True,25.95,0.0,25.4792,0.5105,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,9020,9020,True,171.0,0.0,85.18,1.7,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,True,0.0,0.0,15.5483,0.3105,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,PT,3740,3740,True,35.42,0.0,58.96,1.18,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,GR,570 22,57022,False,1090.3,0.0,466.07,9.32,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,GR,572 00,57200,False,0.0,0.0,248.9315,4.9771,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,PT,4520-606,4520606,True,132.0,0.0,82.46,1.65,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,True,508.2,0.0,122.2737,2.4452,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,True,0.0,0.0,18.2449,0.3633,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4075,4075,True,0.0,0.0,35.9387,0.718,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4904,4904,True,59.44,0.0,32.14,0.64,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,True,0.0,0.0,119.6451,1.7367,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,IT,47122,47122,True,89.0,0.0,53.87,1.08,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,7.9611,0.1593,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,3.8662,0.0773,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,3661,3661,True,2.8,0.0,1.8069,0.0363,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,True,0.0,0.0,43.9601,0.8794,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,4900,4900,True,2.07,0.0,2.4238,0.0487,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,IT,61032,61032,True,3741.0,0.0,1287.82,25.76,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,IT,20037,20037,True,74.36,0.0,44.96,0.9,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,ES,36475,36475,True,14.6,0.0,72.64,1.45,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,GR,572 00,57200,False,0.0,0.0,344.2485,6.8829,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,IT,00178,00178,True,244.68,0.0,179.4364,2.5944,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,IT,00178,00178,True,17.5,0.0,12.8336,0.1856,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,PT,4520-606,4520606,True,153.22,0.0,82.46,1.65,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,59273,59273,True,38.79,0.0,85.22,1.7,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,FR,57600,57600,True,0.0,0.0,75.7,1.51,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,10.7513,0.2151,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,159.4963,3.1907,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,129.9511,2.5997,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,False,8.8,0.0,20.3551,0.4078,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,True,0.0,0.0,136.8099,2.7369,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,True,0.0,0.0,270.1926,5.4052,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77164,77164,True,118.0,0.0,29.7715,0.0,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,6706,6706,True,52.58,0.0,35.6,0.71,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,ES,36400,36400,True,0.0,0.0,72.64,1.45,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.5538,0.011,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.2249,0.0033,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,IT,16151,16151,True,0.0,0.0,56.6771,1.1341,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,72700,72700,True,170.2,0.0,147.18,2.94,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,3661,3661,True,4.78,0.0,3.0846,0.0619,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,IT,66041,66041,True,38.1,0.0,51.6,1.03,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,ES,36400,36400,True,0.0,0.0,72.64,1.45,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,False,0.0,0.0,104.32,2.09,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,ES,08830,08830,True,192.8,0.0,71.18,1.42,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,AT,4075,4075,True,0.0,0.0,22.1213,0.442,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.0694,0.0014,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,4.8606,0.0972,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,4.7575,0.0952,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.9017,0.038,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.2006,0.024,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.568,0.0114,0.0,t_zero
4251013511,2025-11-21,in_dlv_2025,CH,8302,8302,True,78.0,0.0,51.41,1.03,0.0,beurteilbar
4251013511,2025-11-21,in_dlv_2025,CH,8304,8304,True,22.01,0.0,21.6107,0.433,0.0,beurteilbar
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,False,0.0,0.0,83.9649,1.6822,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,ES,08120,08120,True,1.57,0.0,53.63,1.07,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,261.0,0.0,74.3384,1.487,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,187.0,0.0,53.2618,1.0654,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,IT,39100,39100,True,123.0,0.0,49.34,0.99,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,5023,5023,True,34.43,0.0,13.0563,0.2607,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,11.93,0.0,5.1315,0.1024,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,4.0,0.0,1.7206,0.0343,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8404,8404,True,13.04,0.0,51.41,1.03,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,86.0,0.0,24.4941,0.49,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,4075,4075,True,695.0,0.0,171.71,3.43,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,136.0,0.0,58.498,1.1673,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8302,8302,True,23.11,0.0,23.5825,0.4725,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,6290,6290,True,35.0,0.0,45.33,0.91,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,5300,5300,True,0.0,0.0,13.8472,0.2765,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,IT,33033,33033,True,36.0,0.0,44.96,0.9,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,IT,40128,40128,True,12.7,0.0,53.87,1.08,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,81.8,0.0,23.2976,0.466,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,4441,4441,True,103.0,0.0,58.06,1.16,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,ES,33211,33211,True,151.5,0.0,137.552,2.7518,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,PT,3750-463,3750463,True,4.1,0.0,58.96,1.18,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,2230,2230,True,264.35,0.0,78.24,1.56,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,1427.0,0.0,406.437,8.1299,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,45.87,0.0,13.0646,0.2613,0.0,beurteilbar
4251013702,2025-11-24,in_dlv_2025,FR,72700,72700,True,15267.0,13.6,3719.66,74.39,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,9445,9445,True,2.02,0.0,13.7403,0.2752,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,5436,5436,True,23.11,0.0,54.25,1.09,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,9445,9445,True,6.42,0.0,43.6697,0.8748,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,2.24,0.0,0.9635,0.0192,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,FR,59273,59273,True,1040.0,0.0,437.14,8.74,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,FR,72700,72700,True,42.91,0.0,29.65,0.4604,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8302,8302,True,27.27,0.0,27.8275,0.5575,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,IT,10040,10040,True,31.9,0.0,53.87,1.08,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,AT,5300,5300,True,0.0,0.0,14.1793,0.2832,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,FR,57600,57600,True,0.0,0.0,82.5794,1.6521,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,AT,5300,5300,True,0.0,0.0,8.2162,0.1641,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,AT,4061,4061,True,73.6,0.0,32.14,0.64,0.0,beurteilbar
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,99.0,0.0,28.1965,0.564,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,3303,3303,True,37.72,0.0,55.76,1.12,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,2.44,0.0,1.0495,0.0209,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,0.27,0.0,0.1162,0.0023,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,FR,14320,14320,True,413.0,0.0,329.65,6.59,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,IT,20871,20871,True,13.8,0.0,9.0003,0.0,0.0,beurteilbar
2573273,2025-11-24,in_dlv_2025,FR,57600,57600,True,0.0,0.0,576.2975,11.5293,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,FR,57600,57600,True,0.0,0.0,30.923,0.6186,0.0,t_zero
4251020550,2025-11-24,in_dlv_2025,FR,72700,72700,True,3559.0,0.0,1013.67,20.2764,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,2.6,0.0,1.1183,0.0223,0.0,beurteilbar
4251013511,2025-11-24,in_dlv_2025,CH,8304,8304,True,7.12,0.0,3.0625,0.0611,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,PT,2560-177,2560177,True,5.9,0.0,58.96,1.18,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,3.09,0.0,1.0592,0.02,0.0,beurteilbar
4251020550,2025-11-25,in_dlv_2025,FR,77164,77164,True,56.5,0.0,86.7558,1.0009,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,48015,48015,True,32.5,0.0,50.32,1.01,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,20871,20871,True,0.0,0.0,84.7857,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,AT,4020,4020,True,3.21,0.0,32.14,0.64,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,15910,15910,True,757.0,0.0,491.76,9.84,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,FR,72700,72700,True,586.1,0.0,302.04,6.04,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,48250,48250,True,48.78,0.0,64.9,1.3,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,FR,77164,77164,True,2102.0,0.0,530.3389,0.0,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,FR,77164,77164,True,45.62,0.0,11.5097,0.0,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,FR,77164,77164,True,33.49,0.0,8.4499,0.0,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.89,0.0,0.3036,0.0057,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.33,0.0,0.1113,0.0021,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,14.52,0.0,4.9688,0.0939,0.0,beurteilbar
4251013702,2025-11-25,in_dlv_2025,FR,01700,01700,True,127.0,0.0,157.58,3.15,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,31021,31021,True,36.59,0.0,44.96,0.9,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,48500,48500,True,62.84,0.0,64.9,1.3,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,36400,36400,True,88.97,0.0,72.64,1.45,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,True,0.0,0.0,36.7268,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,3318.0,0.0,1135.7733,21.4681,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,120.0,0.0,41.0758,0.7764,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.11,0.0,0.3812,0.0072,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,True,0.0,0.0,53.63,1.07,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,08916,08916,True,16.0,0.0,53.63,1.07,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,00071,00071,True,55.71,0.0,50.32,1.01,0.0,beurteilbar
4251013511,2025-11-25,in_dlv_2025,CH,8304,8304,True,266.01,0.0,87.8216,1.7593,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,33033,33033,True,118.0,0.0,77.66,1.55,0.0,beurteilbar
4251013511,2025-11-25,in_dlv_2025,CH,5436,5436,True,0.68,0.0,0.148,0.003,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,True,0.0,0.0,91.3246,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,222.4,0.0,76.1304,1.439,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1163.33,0.0,398.2165,7.527,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,27.69,0.0,9.4788,0.1792,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,66041,66041,True,353.0,0.0,179.44,3.59,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,20871,20871,True,0.0,0.0,26.9031,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,20871,20871,True,0.0,0.0,43.9908,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,38639,38639,True,0.0,0.0,194.0,0.0,0.0,t_zero
4251020550,2025-11-25,in_dlv_2025,IT,00178,00178,True,0.0,0.0,636.3873,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,00178,00178,True,0.0,0.0,27.0427,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,17.3,0.0,5.9234,0.112,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,True,0.0,0.0,229.2092,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.21,0.0,0.0708,0.0013,0.0,beurteilbar
4251020550,2025-11-25,in_dlv_2025,FR,77164,77164,True,26.48,0.0,40.66,0.4691,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,AT,5023,5023,True,47.45,0.0,17.9937,0.3593,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,ES,38639,38639,True,0.0,0.0,40.8982,0.0,0.0,t_zero
4251020550,2025-11-25,in_dlv_2025,IE,D22 DE00,D22,True,1233.0,0.0,1091.48,21.83,0.0,beurteilbar
2573273,2025-11-25,in_dlv_2025,IT,38121,38121,True,104.0,0.0,77.66,1.55,0.0,beurteilbar
