Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
2573273,2025-11-17,in_dlv_2025,ES,08907,08907,0.0,0.0,121.2293,2.4246,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,AT,4020,4020,0.0,0.0,22.0439,0.439,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,AT,4020,4020,0.0,0.0,8.9433,0.1781,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,AT,4020,4020,0.0,0.0,1.1529,0.023,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,40000,40000,0.0,0.0,62.5388,0.0,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,FR,77164,77164,0.0,0.0,40.715,0.8158,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,87000,87000,0.0,0.0,20.545,0.4107,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,87000,87000,0.0,0.0,19.1157,0.3821,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,87000,87000,0.0,0.0,117.9193,2.3572,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,IT,39100,39100,0.0,0.0,57.1974,1.1438,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,ES,08830,08830,0.0,0.0,60.6133,0.0,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,FR,31140,31140,0.0,0.0,346.7382,0.0,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,AT,7344,7344,0.0,0.0,19.2376,0.1897,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,ES,08830,08830,0.0,0.0,216.472,0.0,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,ES,08830,08830,0.0,0.0,145.8631,0.0,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,FR,31140,31140,0.0,0.0,44.8718,0.0,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,IT,39100,39100,0.0,0.0,16.8126,0.3362,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,77164,77164,0.0,0.0,347.1244,0.0,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,40000,40000,0.0,0.0,50.6355,0.0,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,40000,40000,0.0,0.0,99.6383,0.0,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,FR,77164,77164,0.0,0.0,48.6533,0.0,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,AT,7344,7344,0.0,0.0,51.7424,0.5103,0.0,t_zero
2573273,2025-11-17,in_dlv_2025,ES,08907,08907,0.0,0.0,14.7707,0.2954,0.0,t_zero
2568656,2025-11-17,in_dlv_2025,ES,08830,08830,0.0,0.0,64.9512,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,5300,5300,0.0,0.0,34.9419,0.6999,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,08830,08830,0.0,0.0,235.0193,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,FR,81100,81100,0.0,0.0,133.1857,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,FR,81100,81100,0.0,0.0,100.1949,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,08830,08830,0.0,0.0,149.0195,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,4020,4020,0.0,0.0,57.4381,1.1476,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,4020,4020,0.0,0.0,26.2261,0.5249,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,30320,30320,0.0,0.0,311.7,6.23,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,4020,4020,0.0,0.0,260.0939,5.2051,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,08830,08830,0.0,0.0,70.5261,0.0,0.0,t_zero
2568656,2025-11-18,in_dlv_2025,ES,30320,30320,0.0,0.0,311.7,6.23,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,4075,4075,0.0,0.0,14.8005,0.2947,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,5300,5300,0.0,0.0,26.2866,0.5266,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,IT,20871,20871,0.0,0.0,187.778,3.7545,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,IT,20871,20871,0.0,0.0,45.1129,0.902,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,5300,5300,0.0,0.0,15.4097,0.3087,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,4020,4020,0.0,0.0,0.6219,0.0124,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,08830,08830,0.0,0.0,37.8752,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,08830,08830,0.0,0.0,341.4309,0.0,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,5300,5300,0.0,0.0,6.7319,0.1348,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,AT,4075,4075,0.0,0.0,17.3395,0.3453,0.0,t_zero
2573273,2025-11-18,in_dlv_2025,ES,08830,08830,0.0,0.0,30.8292,0.0,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,FR,40000,40000,0.0,0.0,47.8997,0.0,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,IT,20871,20871,0.0,0.0,30.6701,0.6132,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,GR,190 02,19002,0.0,0.0,43.2116,0.8646,0.0,no_dlv_t_zero
2573273,2025-11-19,in_dlv_2025,GR,190 02,19002,0.0,0.0,52.2559,1.0456,0.0,no_dlv_t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,1.653,0.0331,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,5.7854,0.116,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,IT,20871,20871,0.0,0.0,73.8633,1.4768,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,IT,20871,20871,0.0,0.0,181.3378,3.6257,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,4020,4020,0.0,0.0,2.4452,0.0241,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,4.2454,0.0851,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,GR,190 02,19002,0.0,0.0,92.4527,1.8498,0.0,no_dlv_t_zero
2573273,2025-11-19,in_dlv_2025,FR,40000,40000,0.0,0.0,55.0845,0.0,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,IT,20871,20871,0.0,0.0,199.9731,3.9983,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,10.4688,0.2098,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,FR,40000,40000,0.0,0.0,202.3758,0.0,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,4020,4020,0.0,0.0,0.572,0.0056,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,20.6621,0.4142,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,54.0521,1.0835,0.0,t_zero
2573273,2025-11-19,in_dlv_2025,AT,5300,5300,0.0,0.0,0.4132,0.0083,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,FR,72230,72230,0.0,0.0,59.5767,0.0,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,0.0,0.0,3.3309,0.0667,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,CY,2033,2033,197.4,0.0,234.1871,0.0,0.0,no_dlv
2573273,2025-11-20,in_dlv_2025,FR,66000,66000,0.0,0.0,51.508,1.0302,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,FR,72230,72230,0.0,0.0,33.496,0.0,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,0.0,0.0,79.21,0.0,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,0.0,0.0,148.2343,2.9681,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,IT,20871,20871,0.0,0.0,28.4902,0.5705,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,FR,66000,66000,0.0,0.0,29.8599,0.5972,0.0,t_zero
2573273,2025-11-20,in_dlv_2025,CY,2033,2033,259.3,0.0,307.6229,0.0,0.0,no_dlv
4251020550,2025-11-20,in_dlv_2025,FR,72230,72230,0.0,0.0,528.2973,7.05,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,9.0024,0.1801,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,24.9283,0.4987,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,6.1765,0.1236,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,2.6103,0.0522,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,4.5654,0.0913,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,171.5448,3.4318,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4075,4075,0.0,0.0,58.06,1.16,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,0.0,0.0,12.0051,0.2398,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,570 22,57022,1794.4,0.0,711.54,14.23,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,0.0,0.0,0.4833,0.0096,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,0.0,0.0,0.7753,0.0154,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,5.1015,0.1021,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,62.0907,1.2421,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,0.0647,0.0013,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,0.0,0.0,184.8781,3.6985,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,395.9,0.0,227.04,4.54,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,IT,16151,16151,0.0,0.0,112.2429,2.2459,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,14.5875,0.2918,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,1.3384,0.0268,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,1.3384,0.0268,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,57600,57600,0.0,0.0,75.7,1.51,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,0.0,0.0,65.2463,1.3048,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,1.6177,0.0324,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,1.0038,0.0201,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,305.9048,6.1197,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,5300,5300,0.0,0.0,15.5483,0.3105,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,570 22,57022,1090.3,0.0,466.07,9.32,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,GR,572 00,57200,0.0,0.0,248.9315,4.9771,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,0.0,0.0,18.2449,0.3633,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4075,4075,0.0,0.0,35.9387,0.718,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,0.0,0.0,119.6451,1.7367,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,7.9611,0.1593,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,3.8662,0.0773,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,0.0,0.0,43.9601,0.8794,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,572 00,57200,0.0,0.0,344.2485,6.8829,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,FR,57600,57600,0.0,0.0,75.7,1.51,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,10.7513,0.2151,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,159.4963,3.1907,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,129.9511,2.5997,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,8.8,0.0,20.3551,0.4078,0.0,no_dlv
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,0.0,0.0,136.8099,2.7369,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,59930,59930,0.0,0.0,270.1926,5.4052,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,ES,36400,36400,0.0,0.0,72.64,1.45,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,0.0,0.0,0.5538,0.011,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,AT,4020,4020,0.0,0.0,0.2249,0.0033,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,IT,16151,16151,0.0,0.0,56.6771,1.1341,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,ES,36400,36400,0.0,0.0,72.64,1.45,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,0.0,0.0,104.32,2.09,0.0,no_dlv_t_zero
2573273,2025-11-21,in_dlv_2025,AT,4075,4075,0.0,0.0,22.1213,0.442,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,0.0694,0.0014,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,4.8606,0.0972,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,4.7575,0.0952,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,1.9017,0.038,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,1.2006,0.024,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,FR,77170,77170,0.0,0.0,0.568,0.0114,0.0,t_zero
2573273,2025-11-21,in_dlv_2025,GR,611 00,61100,0.0,0.0,83.9649,1.6822,0.0,no_dlv_t_zero
2573273,2025-11-24,in_dlv_2025,AT,5300,5300,0.0,0.0,13.8472,0.2765,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,AT,5300,5300,0.0,0.0,14.1793,0.2832,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,FR,57600,57600,0.0,0.0,82.5794,1.6521,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,AT,5300,5300,0.0,0.0,8.2162,0.1641,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,FR,57600,57600,0.0,0.0,576.2975,11.5293,0.0,t_zero
2573273,2025-11-24,in_dlv_2025,FR,57600,57600,0.0,0.0,30.923,0.6186,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,20871,20871,0.0,0.0,84.7857,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,0.0,0.0,36.7268,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,0.0,0.0,53.63,1.07,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,0.0,0.0,91.3246,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,20871,20871,0.0,0.0,26.9031,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,20871,20871,0.0,0.0,43.9908,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,38639,38639,0.0,0.0,194.0,0.0,0.0,t_zero
4251020550,2025-11-25,in_dlv_2025,IT,00178,00178,0.0,0.0,636.3873,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,00178,00178,0.0,0.0,27.0427,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,0.0,0.0,229.2092,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,38639,38639,0.0,0.0,40.8982,0.0,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,33078,33078,0.0,0.0,111.0626,2.2233,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,FR,59930,59930,0.0,0.0,14.5387,0.2904,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,FR,59930,59930,0.0,0.0,132.6413,2.6496,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,IT,33078,33078,0.0,0.0,38.2974,0.7667,0.0,t_zero
2573273,2025-11-25,in_dlv_2025,ES,08830,08830,0.0,0.0,34.6454,0.0,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,IT,20871,20871,0.0,0.0,221.0272,4.4177,0.0,t_zero
4251013702,2025-11-26,in_dlv_2025,FR,14320,14320,0.0,0.0,85.22,1.7,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,5300,5300,0.0,0.0,97.1336,1.943,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,IT,20871,20871,0.0,0.0,11.8183,0.2362,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,5300,5300,0.0,0.0,54.4939,1.0901,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,FR,14320,14320,0.0,0.0,47.511,0.9494,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,IT,20871,20871,0.0,0.0,44.8348,0.8961,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,4020,4020,0.0,0.0,56.9983,1.1388,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,4020,4020,0.0,0.0,0.1065,0.0021,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,4020,4020,0.0,0.0,0.9552,0.0191,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,4020,4020,0.0,0.0,0.9944,0.0198,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,FR,14320,14320,0.0,0.0,216.209,4.3206,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,4020,4020,0.0,0.0,27.0259,0.5382,0.0,t_zero
2573273,2025-11-26,in_dlv_2025,AT,4020,4020,0.0,0.0,4.1197,0.082,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,16.7737,0.334,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,111.2812,2.2265,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,FR,72700,72700,0.0,0.0,144.5663,2.8921,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,19.85,0.3964,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,39.1229,0.3857,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,95.0273,0.0,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,16.3667,0.1613,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,59.3325,1.1869,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,40.3138,0.0,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,9.4305,0.093,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,10.7336,0.1895,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,0.0798,0.0014,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,ES,08830,08830,0.0,0.0,7.3428,0.0,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,5.1245,0.0,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,15.3663,0.306,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,19.85,0.3964,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,291.3362,5.8291,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,ES,08830,08830,0.0,0.0,107.8107,0.0,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,FR,14320,14320,0.0,0.0,353.5114,7.0693,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,FR,14320,14320,0.0,0.0,99.5486,1.9907,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,5300,5300,0.0,0.0,15.88,0.3171,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,AT,4020,4020,0.0,0.0,190.1426,3.8044,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,ES,08830,08830,0.0,0.0,221.452,0.0,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,FR,72700,72700,0.0,0.0,411.7937,8.2379,0.0,t_zero
2573273,2025-11-27,in_dlv_2025,GR,210 53,21053,117.0,0.0,151.2,3.02,0.0,no_dlv
2573273,2025-11-28,in_dlv_2025,IT,16151,16151,0.0,0.0,44.4857,0.8891,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,20871,20871,0.0,0.0,301.9945,6.0381,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,ES,08830,08830,0.0,0.0,115.098,0.0,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,74017,74017,0.0,0.0,29.045,0.58,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,GR,564 29,56429,32.38,0.0,18.7022,0.3746,0.0,no_dlv
2573273,2025-11-28,in_dlv_2025,IT,16151,16151,0.0,0.0,49.1958,0.9832,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,16151,16151,0.0,0.0,52.3361,1.046,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,20871,20871,0.0,0.0,141.8045,2.8352,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,AT,5300,5300,0.0,0.0,11.9311,0.2392,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,AT,5300,5300,0.0,0.0,45.5047,0.9122,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,GR,564 29,56429,132.0,0.0,105.34,2.11,0.0,no_dlv
2573273,2025-11-28,in_dlv_2025,IT,16152,16152,0.0,0.0,28.7576,0.5754,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,74017,74017,0.0,0.0,29.045,0.58,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,ES,08830,08830,0.0,0.0,45.4448,0.0,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,GR,564 29,56429,150.0,0.0,86.6378,1.7354,0.0,no_dlv
2573273,2025-11-28,in_dlv_2025,IT,16151,16151,0.0,0.0,32.2705,0.645,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,20871,20871,0.0,0.0,30.9646,0.6191,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,20871,20871,0.0,0.0,51.7345,1.0326,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,16151,16151,0.0,0.0,32.8619,0.6568,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,IT,16152,16152,0.0,0.0,59.2024,1.1846,0.0,t_zero
2573273,2025-11-28,in_dlv_2025,ES,08830,08830,0.0,0.0,194.3672,0.0,0.0,t_zero
