rechnung_nr,sendungsnummer,abs_name,leistung_date,empf_land,empf_plz,fracht,diesel,maut,transportversicherung,verzollung,lademittel,gefahrgut,gb_safety_ssd,avisgebuehr,langgutzuschlag,sonstige_nebengeb,GESAMT,sum_kategorien,identitaet_delta,identitaet_ok,coverage_flag
3772976,32922793,SIKA DEUTSCHLAND GMBH,2025-07-08,IT,74100,2554.5000,45.2100,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2655.7100,2655.7100,0.0000,True,full
3772976,32922783,SIKA DEUTSCHLAND GMBH,2025-07-08,IT,74123,321.4500,5.6900,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.1400,331.1400,0.0000,True,full
3772976,32923613,SIKA DEUTSCHLAND GMBH,2025-07-09,IT,41049,498.1400,8.8200,20.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,621.9600,621.9600,0.0000,True,full
3772976,32923521,SIKA DEUTSCHLAND CH AG &,2025-07-09,IT,31010,85.4300,1.5100,4.0000,0.0000,0.0000,0.0000,12.6700,0.0000,0.0000,0.0000,0.0000,103.6100,103.6100,-0.0000,True,full
3772976,32923611,SIKA DEUTSCHLAND GMBH,2025-07-09,IT,31010,555.3200,9.8300,26.0000,0.0000,0.0000,0.0000,82.3300,0.0000,0.0000,0.0000,0.0000,673.4800,673.4800,-0.0000,True,full
3772976,32923522,SIKA DEUTSCHLAND CH AG &,2025-07-09,IT,20089,415.6000,7.3600,18.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,535.9600,535.9600,0.0000,True,full
3772976,32923244,SIKA DEUTSCHLAND CH AG &,2025-07-09,IT,24060,116.3000,2.0600,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.3600,120.3600,0.0000,True,full
3772976,32923614,SIKA DEUTSCHLAND GMBH,2025-07-09,IT,33170,330.0000,5.8400,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,347.8400,347.8400,0.0000,True,full
3772976,32923615,SIKA DEUTSCHLAND GMBH,2025-07-09,IT,37060,52.5000,0.9300,2.0000,0.0000,0.0000,0.0000,15.8300,0.0000,0.0000,0.0000,0.0000,71.2600,71.2600,0.0000,True,full
3772976,32923520,SIKA DEUTSCHLAND CH AG &,2025-07-09,IT,37060,262.5000,4.6500,10.0000,0.0000,0.0000,0.0000,79.1700,0.0000,0.0000,0.0000,0.0000,356.3200,356.3200,0.0000,True,full
3772976,32925886,SIKA DEUTSCHLAND GMBH,2025-07-14,IT,46048,600.5500,10.6300,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,635.1800,635.1800,0.0000,True,full
3772976,32925785,SIKA DEUTSCHLAND GMBH,2025-07-14,IT,41049,99.6300,1.7600,4.0000,0.0000,0.0000,0.0000,23.7500,0.0000,0.0000,0.0000,0.0000,129.1400,129.1400,0.0000,True,full
3772976,32925771,SIKA DEUTSCHLAND CH AG &,2025-07-14,IT,41049,298.8800,5.2900,12.0000,0.0000,0.0000,0.0000,71.2500,0.0000,0.0000,0.0000,0.0000,387.4200,387.4200,0.0000,True,full
3772976,32925949,SIKA DEUTSCHLAND GMBH,2025-07-14,IT,41049,907.0000,16.0500,42.0000,0.0000,0.0000,0.0000,95.0000,0.0000,0.0000,0.0000,0.0000,1060.0500,1060.0500,0.0000,True,full
3772976,32925880,SIKA DEUTSCHLAND GMBH,2025-07-14,IT,31010,542.3500,9.6000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,575.9500,575.9500,0.0000,True,full
3772976,32925013,SIKA DEUTSCHLAND GMBH,2025-07-14,IT,74123,189.5500,3.3600,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.9100,194.9100,-0.0000,True,full
3772976,32926440,SIKA DEUTSCHLAND CH AG &,2025-07-14,IT,20089,183.9800,3.2600,7.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.3100,194.3100,0.0000,True,full
3772976,32926627,SIKA DEUTSCHLAND CH AG &,2025-07-14,IT,20089,180.3700,3.1900,6.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.4900,190.4900,0.0000,True,full
3772976,32925841,SIKA DEUTSCHLAND GMBH,2025-07-14,IT,37060,84.6500,1.5000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.1500,88.1500,0.0000,True,full
3772976,32926177,SIKA DEUTSCHLAND CH AG &,2025-07-14,IT,37060,84.6500,1.5000,2.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,113.1500,113.1500,0.0000,True,full
3772976,32925909,SIKA DEUTSCHLAND CH AG &,2025-07-14,IT,37060,107.3500,1.9000,2.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,136.2500,136.2500,0.0000,True,full
3772976,32926553,SIKA DEUTSCHLAND GMBH,2025-07-15,IT,28065,1057.9500,18.7300,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1132.6800,1132.6800,0.0000,True,full
3772976,32921312,SIKA DEUTSCHLAND GMBH,2025-07-04,IT,31010,104.9000,1.8600,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.7600,108.7600,0.0000,True,full
3772976,32922297,SIKA DEUTSCHLAND GMBH,2025-07-07,IT,35034,646.3000,11.4400,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,689.7400,689.7400,0.0000,True,full
3772977,32918822,SIKA DEUTSCHLAND GMBH,2025-07-01,IE,DUB,465.9000,8.2500,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,481.3500,481.3500,0.0000,True,full
3772977,32921274,SIKA DEUTSCHLAND CH AG &,2025-07-04,IE,DUB,307.8000,5.4500,4.8000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,343.0500,343.0500,0.0000,True,full
3772977,32922760,SIKA DEUTSCHLAND GMBH,2025-07-08,IE,DUB,1573.0500,27.8400,31.2000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,1662.0900,1662.0900,0.0000,True,full
3772977,32924882,SIKA DEUTSCHLAND GMBH,2025-07-11,IE,DUB,180.0500,3.1900,2.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.6400,185.6400,-0.0000,True,full
3772977,32926372,SIKA DEUTSCHLAND GMBH,2025-07-15,IE,DUB,1997.9500,35.3600,40.8000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,2104.1100,2104.1100,0.0000,True,full
3772978,32920457,SIKA DEUTSCHLAND GMBH,2025-07-03,PT,3880,153.4000,2.7200,1.6000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,212.7200,177.7200,35.0000,False,full
3772978,32920455,SIKA DEUTSCHLAND GMBH,2025-07-03,PT,4785-13,142.0500,2.5100,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.1600,146.1600,0.0000,True,full
3772978,32920560,SIKA DEUTSCHLAND CH AG &,2025-07-04,PT,3880,153.4000,2.7200,1.6000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,177.7200,177.7200,0.0000,True,full
3772978,32924273,SIKA DEUTSCHLAND CH AG &,2025-07-10,PT,3880,70.4100,1.2500,1.4200,0.0000,0.0000,0.0000,1.6400,0.0000,0.0000,0.0000,0.0000,74.7200,74.7200,0.0000,True,full
3772978,32924284,SIKA DEUTSCHLAND GMBH,2025-07-10,PT,3880,767.0000,13.5800,14.4000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,844.9800,844.9800,0.0000,True,full
3772978,32924274,SIKA DEUTSCHLAND CH AG &,2025-07-10,PT,4785-13,83.3300,1.4800,1.6000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,106.4100,106.4100,0.0000,True,full
3772978,32924283,SIKA DEUTSCHLAND GMBH,2025-07-10,PT,4785-13,499.9700,8.8400,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.4100,518.4100,0.0000,True,full
3773104,32915436,TBS FRANCE GMBH,2025-06-23,FR,64120,0.0000,0.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,201.7400,15.2900,186.4500,False,partial
3773104,32917614,TBS FRANCE GMBH,2025-06-26,FR,64122,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,255.0000,15.3600,239.6400,False,partial
3773104,32917723,NOERPEL SE,2025-06-27,ES,31350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,98.2100,2.5000,95.7100,False,partial
3773104,32918319,NOERPEL SE,2025-06-27,ES,01015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,27.0700,2.5000,24.5700,False,partial
3773104,32918323,NOERPEL SE,2025-06-27,ES,28110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2800,2.5000,72.9000,7.7800,65.1200,False,partial
3773104,32918332,WS WIELAENDER + SCHILL P,2025-06-27,IT,72100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,82.4700,2.5000,79.9700,False,partial
3773104,32918427,KUEHNE + NAGEL (AG & CO.,2025-06-30,FR,33710,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.7900,2.5400,24.2500,False,partial
3773104,32919045,BINDER GMBH,2025-06-30,ES,01010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,124.0100,15.0000,109.0100,False,partial
3773104,32919046,REGIO MLH KST GMBH,2025-06-30,ES,28108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,93.1300,2.5000,90.6300,False,partial
3773104,32919047,NOERPEL SE,2025-06-30,ES,28923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6000,2.5000,91.9600,9.1000,82.8600,False,partial
3773104,32919050,BINDER GMBH,2025-06-30,IT,45010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,29.3300,2.5000,26.8300,False,partial
3773104,32919051,AMCOR FLEXIBLES SINGEN G,2025-06-30,IT,47014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,177.8300,2.5000,175.3300,False,partial
3773104,32919164,NOERPEL SE,2025-07-01,ES,41011,27.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,72.6500,30.3400,42.3100,False,full
3773104,32919165,NOERPEL SE,2025-07-01,ES,46114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,35.9000,15.0000,20.9000,False,partial
3773104,32919166,NOERPEL SE,2025-07-01,FR,33124,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.7500,2.5400,24.2100,False,partial
3773104,32919167,NOERPEL SE,2025-07-01,FR,33185,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.7800,2.5400,24.2400,False,partial
3773104,32919808,HELIOS VENTILATOREN GMBH,2025-07-01,ES,07180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,188.8100,2.5000,186.3100,False,partial
3773104,32919809,BINDER GMBH,2025-07-01,ES,13005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,71.7000,15.0000,56.7000,False,partial
3773104,32919812,METRAX GMBH,2025-07-01,IT,20060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2.5000,53.5700,17.5000,36.0700,False,partial
3773104,32919813,CUSTO MED GMBH,2025-07-01,IT,20900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,50.3700,2.5000,47.8700,False,partial
3773104,32919819,AMCOR FLEXIBLES KREUZLIN,2025-07-01,IT,46019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,91.6300,2.5000,89.1300,False,partial
3773104,32919820,WEINMANN & SCHANZ GMBH,2025-07-01,IT,47121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,51.9300,15.0000,36.9300,False,partial
3773104,32919821,PRO ACTIV,2025-07-01,IT,50127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.3100,2.5000,23.8100,False,partial
3773104,32919810,AMCOR FLEXIBLES SINGEN G,2025-07-01,IT,00040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,224.1600,2.5000,221.6600,False,partial
3773104,32919814,EZU-METALLWAREN GMBH & C,2025-07-01,IT,24030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,28.4900,2.5000,25.9900,False,partial
3773104,32919815,INOTEC GMBH,2025-07-01,IT,24125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,39.8800,2.5000,37.3800,False,partial
3773104,32919816,BINDER GMBH,2025-07-01,IT,26020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,108.2100,15.0000,93.2100,False,partial
3773104,32919817,ERGOLINE GMBH,2025-07-01,IT,34137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,73.0200,15.0000,58.0200,False,partial
3773104,32919818,BINDER GMBH,2025-07-01,IT,41122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,81.5600,15.0000,66.5600,False,partial
3773104,32919807,BINDER GMBH,2025-07-01,ES,01010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,57.3400,15.0000,42.3400,False,partial
3773104,32919811,FTG FRIEDRICH GOEHRINGER,2025-07-01,IT,00071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,23.6700,2.5000,21.1700,False,partial
3773104,32915962,NOERPEL SE,2025-07-02,FR,77700,210.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,310.0000,210.0000,100.0000,False,full
3773104,32919855,SAUTER GMBH,2025-07-02,ES,17007,800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,800.0000,800.0000,0.0000,True,full
3773104,32920697,NOERPEL SE,2025-07-02,ES,08980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,21.2900,2.5000,18.7900,False,partial
3773104,32920702,METRAX GMBH,2025-07-02,GR,15127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,2.5000,60.1500,27.5000,32.6500,False,partial
3773104,32920703,METRAX GMBH,2025-07-02,IT,20060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,2.5000,41.5700,17.5000,24.0700,False,partial
3773104,32920704,E. DOLD & SOEHNE GMBH,2025-07-02,IT,20139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.3800,2.5000,23.8800,False,partial
3773104,32920705,GRAESSLIN SUED GMBH,2025-07-02,IT,24040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,113.7500,2.5000,111.2500,False,partial
3773104,32920706,BINDER GMBH,2025-07-02,IT,26017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,44.0700,15.0000,29.0700,False,partial
3773104,32920698,NOERPEL SE,2025-07-02,ES,11207,176.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,558.3600,191.3200,367.0400,False,full
3773104,32920699,NOERPEL SE,2025-07-02,ES,45221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,55.0100,2.5000,52.5100,False,partial
3773104,32920700,NOERPEL SE,2025-07-02,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,31.1400,2.5000,28.6400,False,partial
3773104,32920707,SHW SCHMIEDETECHNIK GMBH,2025-07-02,IE,CAR,95.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,136.5900,97.5000,39.0900,False,full
3773104,32920701,NOERPEL SE,2025-07-02,ES,50720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,66.5200,2.5000,64.0200,False,partial
3773104,32921463,NOERPEL SE,2025-07-03,GR,16346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,743.7200,2.5000,741.2200,False,partial
3773104,32921464,NOERPEL SE,2025-07-03,GR,16346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,35.0400,2.5000,32.5400,False,partial
3773104,32921466,AMCOR FLEXIBLES KREUZLIN,2025-07-03,IT,20090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,313.9300,2.5000,311.4300,False,partial
3773104,32921468,ESD-SCHUTZ-SYSTEME JUTTA,2025-07-03,IT,39100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.7200,2.5000,24.2200,False,partial
3773104,32921456,FERRYL DEUTSCHLAND GESEL,2025-07-03,ES,11206,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,354.2200,113.8600,240.3600,False,full
3773104,32921457,NOERPEL SE,2025-07-03,ES,30832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,213.8400,2.5000,211.3400,False,partial
3773104,32921458,NOERPEL SE,2025-07-03,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,31.1400,2.5000,28.6400,False,partial
3773104,32921460,NOERPEL SE,2025-07-03,FR,33260,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,2.9800,0.0000,0.0000,0.0000,2.5000,29.6300,5.5200,24.1100,False,partial
3773104,32921461,TBS FRANCE GMBH,2025-07-03,FR,64120,0.0000,0.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,202.2200,15.2900,186.9300,False,partial
3773104,32921462,NOERPEL SE,2025-07-03,FR,64170,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,64.1700,2.6200,61.5500,False,partial
3773104,32921465,AMCOR FLEXIBLES KREUZLIN,2025-07-03,IT,03012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,44.8200,2.5000,42.3200,False,partial
3773104,32921467,BINDER GMBH,2025-07-03,IT,27010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,55.8000,15.0000,40.8000,False,partial
3773104,32921459,NOERPEL SE,2025-07-03,ES,50840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,34.1300,2.5000,31.6300,False,partial
3773104,32921455,SLEWO // SCHLAFEN LEBEN,2025-07-03,ES,08024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,51.0100,15.0000,36.0100,False,partial
3773104,32921591,NOERPEL SE,2025-07-04,ES,28007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.5000,198.2400,152.5000,45.7400,False,partial
3773104,32922281,NOERPEL SE,2025-07-04,ES,08272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,45.6700,2.5000,43.1700,False,partial
3773104,32922282,NOERPEL SE,2025-07-04,ES,28037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,132.4200,15.0000,117.4200,False,partial
3773104,32922283,NOERPEL SE,2025-07-04,ES,28110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3200,2.5000,235.0600,14.8200,220.2400,False,partial
3773104,32922284,NOERPEL SE,2025-07-04,ES,28864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,32.8000,2.5000,30.3000,False,partial
3773104,32922286,NOERPEL SE,2025-07-04,ES,45110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,31.1200,2.5000,28.6200,False,partial
3773104,32922287,NOERPEL SE,2025-07-04,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,81.8700,2.5000,79.3700,False,partial
3773104,32921592,KUEHNE + NAGEL (AG & CO.,2025-07-04,IT,24030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,77.0500,2.5000,74.5500,False,partial
3773104,32921593,BOSS LUBRICANTS GMBH & C,2025-07-04,IT,25079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,108.8000,2.5000,106.3000,False,partial
3773104,32922285,NOERPEL SE,2025-07-04,ES,31350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,55.1800,2.5000,52.6800,False,partial
3773104,32922288,NOERPEL SE,2025-07-04,ES,48530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,73.8500,2.5000,71.3500,False,partial
3773104,32922290,CARL HILZINGER-THUM,2025-07-04,IT,25070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5000,219.8500,37.5000,182.3500,False,partial
3773104,32922291,AMCOR FLEXIBLES KREUZLIN,2025-07-04,IT,29027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,168.1000,2.5000,165.6000,False,partial
3773104,32922292,SLEWO // SCHLAFEN LEBEN,2025-07-04,IT,39040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,46.0700,15.0000,31.0700,False,partial
3773104,32922293,PRO ACTIV,2025-07-04,IT,48018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,31.8200,2.5000,29.3200,False,partial
3773104,32921013,Cargopack Group AG,2025-07-04,ES,33490,1428.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1428.3300,1428.3300,0.0000,True,full
3773104,32915965,NOERPEL SE,2025-07-07,FR,77700,560.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,660.0000,560.0000,100.0000,False,full
3773104,32922977,BINDER GMBH,2025-07-07,IT,20037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,63.2700,15.0000,48.2700,False,partial
3773104,32922979,INOTEC GMBH,2025-07-07,IT,39100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,33.3200,2.5000,30.8200,False,partial
3773104,32922970,NOERPEL SE,2025-07-07,ES,28108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,93.1600,2.5000,90.6600,False,partial
3773104,32922971,METRAX GMBH,2025-07-07,ES,28109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,23.0000,2.5000,20.5000,False,partial
3773104,32922972,NOERPEL SE,2025-07-07,ES,45223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,154.2500,2.5000,151.7500,False,partial
3773104,32922973,NOERPEL SE,2025-07-07,ES,50720,7.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.2000,7.7000,43.5000,False,full
3773104,32922974,NOERPEL SE,2025-07-07,FR,33310,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,26.9300,2.5400,24.3900,False,partial
3773104,32922976,E. DOLD & SOEHNE GMBH,2025-07-07,IT,20025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,101.2700,2.5000,98.7700,False,partial
3773104,32922978,EMAG KOEPPER GMBH,2025-07-07,IT,31050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,55.5600,2.5000,53.0600,False,partial
3773104,32922980,AMCOR FLEXIBLES SINGEN G,2025-07-07,IT,50066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,129.4100,2.5000,126.9100,False,partial
3773104,32922969,HELIOS VENTILATOREN GMBH,2025-07-07,ES,08560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,148.1900,2.5000,145.6900,False,partial
3773104,32922975,BINDER GMBH,2025-07-07,IT,10098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,2.5000,157.2300,15.0000,142.2300,False,partial
3773104,32923063,NOERPEL SE,2025-07-08,ES,01322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,37.8800,2.5000,35.3800,False,partial
3773104,32923064,GEBRUEDER FREI GMBH & CO,2025-07-08,ES,20560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,37.9700,2.5000,35.4700,False,partial
